Title,ActualPrice,Status,Description,PostalCode,StateCode,City,Url
277-5th-Ave-50B_New-York_NY_10016_M94941-91106,$6500000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo, sold_date: 2021-11-24",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/277-5th-Ave-50B_New-York_NY_10016_M94941-91106
16-Park-Ave-B5_New-York_NY_10016_M31441-73744,$645000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2005-11-18",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/16-Park-Ave-B5_New-York_NY_10016_M31441-73744
15-E-30th-St-Apt-58B_New-York_NY_10016_M92020-64993,$10900000,for_sale,"baths_consolidated: 3, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/15-E-30th-St-Apt-58B_New-York_NY_10016_M92020-64993
111-E-36th-St-Apt-5B_New-York_NY_10016_M33367-08464,$599000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/111-E-36th-St-Apt-5B_New-York_NY_10016_M33367-08464
159-Madison-Ave-Apt-6B_New-York_NY_10016_M32289-77210,$458000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2011-11-14",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/159-Madison-Ave-Apt-6B_New-York_NY_10016_M32289-77210
325-5th-Ave-Apt-15B_New-York_NY_10016_M38901-25624,$995000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2016-05-19",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/325-5th-Ave-Apt-15B_New-York_NY_10016_M38901-25624
157-E-32nd-St-Apt-11D_New-York_NY_10016_M31783-08856,$649000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2004-05-07",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/157-E-32nd-St-Apt-11D_New-York_NY_10016_M31783-08856
137-E-28th-St-Apt-5D_New-York_NY_10016_M32741-20085,$575000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2017-04-04",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/137-E-28th-St-Apt-5D_New-York_NY_10016_M32741-20085
35-E-38th-St-Apt-7G_New-York_NY_10016_M31525-58090,$935000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 1998-12-14",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/35-E-38th-St-Apt-7G_New-York_NY_10016_M31525-58090
139-E-33rd-St-Apt-8A_New-York_NY_10016_M39176-57423,$699000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/139-E-33rd-St-Apt-8A_New-York_NY_10016_M39176-57423
30-E-37th-St-Apt-6G_New-York_NY_10016_M35405-36234,$619000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2013-10-04",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/30-E-37th-St-Apt-6G_New-York_NY_10016_M35405-36234
425-5th-Ave-Apt-58A_New-York_NY_10016_M49435-02915,$2350000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2016-07-06",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/425-5th-Ave-Apt-58A_New-York_NY_10016_M49435-02915
201-E-28th-St-R4_New-York_NY_10016_M38834-92287,$595000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2014-08-01",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/201-E-28th-St-R4_New-York_NY_10016_M38834-92287
144-E-36th-St-3CD_New-York_NY_10016_M33177-58504,$1695000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op, sold_date: 2006-01-24",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/144-E-36th-St-3CD_New-York_NY_10016_M33177-58504
159-Madison-Ave-Apt-2E_New-York_NY_10016_M90779-19581,$410000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/159-Madison-Ave-Apt-2E_New-York_NY_10016_M90779-19581
235-E-40th-St-21AJ_New-York_NY_10016_M95228-71223,$2195000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/235-E-40th-St-21AJ_New-York_NY_10016_M95228-71223
7-Park-Ave-Apt-86_New-York_NY_10016_M96489-61560,$950000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/7-Park-Ave-Apt-86_New-York_NY_10016_M96489-61560
80-Park-Ave-Apt-11N_New-York_NY_10016_M31594-52289,$1095000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2015-10-09",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/80-Park-Ave-Apt-11N_New-York_NY_10016_M31594-52289
425-5th-Ave-Apt-40D_New-York_NY_10016_M44506-19188,$1495000,for_sale,"baths_consolidated: 1.5, type: condos, sub_type: condo, sold_date: 2006-02-08",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/425-5th-Ave-Apt-40D_New-York_NY_10016_M44506-19188
200-E-36th-St-Apt-17B_New-York_NY_10016_M94834-65732,$928000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/200-E-36th-St-Apt-17B_New-York_NY_10016_M94834-65732
67-Park-Ave-A15_New-York_NY_10016_M30047-15322,$795000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2011-09-19",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/67-Park-Ave-A15_New-York_NY_10016_M30047-15322
251-E-32nd-St-B3_New-York_NY_10016_M41777-89108,$735000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2021-05-11",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/251-E-32nd-St-B3_New-York_NY_10016_M41777-89108
181-E-28th-St-Apt-1401_New-York_NY_10016_M99140-11468,$2475000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2022-11-10",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/181-E-28th-St-Apt-1401_New-York_NY_10016_M99140-11468
229-E-28th-St-Apt-LC_New-York_NY_10016_M36740-46256,$315000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/229-E-28th-St-Apt-LC_New-York_NY_10016_M36740-46256
251-E-32nd-St-3J_New-York_NY_10016_M95613-33114,$585000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/251-E-32nd-St-3J_New-York_NY_10016_M95613-33114
225-E-36th-St-14OP_New-York_NY_10016_M95821-24614,$1250000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/225-E-36th-St-14OP_New-York_NY_10016_M95821-24614
30-E-29th-St-Apt-40A_New-York_NY_10016_M96674-28920,$5965000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/30-E-29th-St-Apt-40A_New-York_NY_10016_M96674-28920
136-E-36th-St_New-York_NY_10016_M35325-71165,$1995000,for_sale,"baths_consolidated: 1.5, type: coop, sub_type: co_op, sold_date: 2014-06-03",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/136-E-36th-St_New-York_NY_10016_M35325-71165
139-E-36th-St-Apt-2_New-York_NY_10016_M32178-46280,$1550000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op, sold_date: 2011-02-10",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/139-E-36th-St-Apt-2_New-York_NY_10016_M32178-46280
407-Park-Ave-S-Apt-24C_New-York_NY_10016_M49256-79645,$479000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2016-10-17",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/407-Park-Ave-S-Apt-24C_New-York_NY_10016_M49256-79645
137-E-36th-St-15F_New-York_NY_10016_M98644-44622,$1495000,for_sale,"baths_consolidated: 2.5, type: coop, sub_type: co_op, sold_date: 2012-09-26",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/137-E-36th-St-15F_New-York_NY_10016_M98644-44622
210-E-36th-St-Apt-11E_New-York_NY_10016_M94918-35043,$529000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/210-E-36th-St-Apt-11E_New-York_NY_10016_M94918-35043
425-5th-Ave-Apt-41B_New-York_NY_10016_M33680-73304,$1575000,for_sale,"baths_consolidated: 1.5, type: condos, sub_type: condo, sold_date: 2011-02-04",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/425-5th-Ave-Apt-41B_New-York_NY_10016_M33680-73304
35-E-38th-St-Ph-B_New-York_NY_10016_M31543-09589,$825000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 1979-07-31",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/35-E-38th-St-Ph-B_New-York_NY_10016_M31543-09589
630-1st-Ave-14KL_New-York_NY_10016_M93835-31007,$1895000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/630-1st-Ave-14KL_New-York_NY_10016_M93835-31007
305-E-40th-St-Apt-5F_New-York_NY_10016_M38014-55030,$650000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2014-12-30",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/305-E-40th-St-Apt-5F_New-York_NY_10016_M38014-55030
11-E-29th-St-Apt-36A_New-York_NY_10016_M48133-42426,$2895000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo, sold_date: 2009-11-16",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/11-E-29th-St-Apt-36A_New-York_NY_10016_M48133-42426
303-E-33rd-St-Apt-4F_New-York_NY_10016_M34599-74267,$1100000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2011-10-25",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/303-E-33rd-St-Apt-4F_New-York_NY_10016_M34599-74267
111-E-36th-St-Apt-5A_New-York_NY_10016_M37117-28330,$675000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2021-12-10",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/111-E-36th-St-Apt-5A_New-York_NY_10016_M37117-28330
200-E-36th-St-Apt-3J_New-York_NY_10016_M43541-99384,$389888,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/200-E-36th-St-Apt-3J_New-York_NY_10016_M43541-99384
30-E-29th-St-Apt-9A_New-York_NY_10016_M91895-16445,$2600000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2021-11-19",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/30-E-29th-St-Apt-9A_New-York_NY_10016_M91895-16445
160-E-38th-St-Apt-24D_New-York_NY_10016_M37129-20840,$925000,for_sale,"baths_consolidated: 1.5, type: coop, sub_type: co_op",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/160-E-38th-St-Apt-24D_New-York_NY_10016_M37129-20840
591-3rd-Ave-A5_New-York_NY_10016_M34942-96137,$1499000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/591-3rd-Ave-A5_New-York_NY_10016_M34942-96137
330-E-38th-St-Apt-36D_New-York_NY_10016_M33481-66321,$1975000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2018-05-11",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/330-E-38th-St-Apt-36D_New-York_NY_10016_M33481-66321
229-E-28th-St-Apt-6C_New-York_NY_10016_M99565-40046,$399000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/229-E-28th-St-Apt-6C_New-York_NY_10016_M99565-40046
330-E-38th-St-Apt-25K_New-York_NY_10016_M37454-77396,$1491300,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/330-E-38th-St-Apt-25K_New-York_NY_10016_M37454-77396
649-2nd-Ave-Apt-3A_New-York_NY_10016_M45944-22163,$325000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2015-06-15",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/649-2nd-Ave-Apt-3A_New-York_NY_10016_M45944-22163
35-Park-Ave-Apt-11A_New-York_NY_10016_M96101-23839,$650000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/35-Park-Ave-Apt-11A_New-York_NY_10016_M96101-23839
35-E-38th-St-Apt-1A_New-York_NY_10016_M31504-33931,$850000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2020-09-15",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/35-E-38th-St-Apt-1A_New-York_NY_10016_M31504-33931
220-Madison-Ave-Apt-5A_New-York_NY_10016_M40621-48855,$1595000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op, sold_date: 2011-05-26",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/220-Madison-Ave-Apt-5A_New-York_NY_10016_M40621-48855
155-E-34th-St-Apt-8N_New-York_NY_10016_M45948-63087,$699000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2020-02-19",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/155-E-34th-St-Apt-8N_New-York_NY_10016_M45948-63087
114-E-36th-St-1_New-York_NY_10016_M30517-56650,$1995000,for_sale,"baths_consolidated: 2.5, type: coop, sub_type: co_op, sold_date: 2016-08-05",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/114-E-36th-St-1_New-York_NY_10016_M30517-56650
123-E-37th-St-9F_New-York_NY_10016_M96667-48690,$375000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/123-E-37th-St-9F_New-York_NY_10016_M96667-48690
245-E-35th-St-Apt-5D_New-York_NY_10016_M38474-66057,$495000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2010-05-10",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/245-E-35th-St-Apt-5D_New-York_NY_10016_M38474-66057
210-E-36th-St-Apt-8D_New-York_NY_10016_M39050-54227,$415000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2011-03-04",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/210-E-36th-St-Apt-8D_New-York_NY_10016_M39050-54227
201-E-28th-St-14S_New-York_NY_10016_M97576-42773,$699000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2022-05-20",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/201-E-28th-St-14S_New-York_NY_10016_M97576-42773
220-Madison-Ave-Apt-11M_New-York_NY_10016_M90651-45570,$1475000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/220-Madison-Ave-Apt-11M_New-York_NY_10016_M90651-45570
15-E-30th-St-Apt-17A_New-York_NY_10016_M95924-48391,$1875000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/15-E-30th-St-Apt-17A_New-York_NY_10016_M95924-48391
201-E-28th-St-R5_New-York_NY_10016_M47831-74498,$640000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2009-07-30",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/201-E-28th-St-R5_New-York_NY_10016_M47831-74498
172-Madison-Ave-Fl-22B_New-York_NY_10016_M91403-39242,$2950000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/172-Madison-Ave-Fl-22B_New-York_NY_10016_M91403-39242
132-E-35th-St-6J_New-York_NY_10016_M90445-98614,$975000,for_sale,"baths_consolidated: 1.5, type: coop, sub_type: co_op",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/132-E-35th-St-6J_New-York_NY_10016_M90445-98614
333-E-34th-St-Apt-6H_New-York_NY_10016_M49342-63591,$849500,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/333-E-34th-St-Apt-6H_New-York_NY_10016_M49342-63591
127-Madison-Ave-Apt-2_New-York_NY_10016_M49175-75267,$1895000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2018-01-11",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/127-Madison-Ave-Apt-2_New-York_NY_10016_M49175-75267
330-E-33rd-St-Apt-5E_New-York_NY_10016_M37064-05752,$750000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2005-01-18",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/330-E-33rd-St-Apt-5E_New-York_NY_10016_M37064-05752
30-E-31st-St-A2_New-York_NY_10016_M34287-08262,$1495000,for_sale,"baths_consolidated: 1.5, type: condos, sub_type: condo, sold_date: 2021-05-24",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/30-E-31st-St-A2_New-York_NY_10016_M34287-08262
160-E-38th-St-Apt-26D_New-York_NY_10016_M37093-05281,$1045000,for_sale,"baths_consolidated: 1.5, type: coop, sub_type: co_op, sold_date: 2009-06-30",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/160-E-38th-St-Apt-26D_New-York_NY_10016_M37093-05281
41-E-28th-St-Apt-7C_New-York_NY_10016_M45008-72571,$1695000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/41-E-28th-St-Apt-7C_New-York_NY_10016_M45008-72571
330-E-38th-St-Apt-11L_New-York_NY_10016_M37904-24006,$1499999,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2014-11-22",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/330-E-38th-St-Apt-11L_New-York_NY_10016_M37904-24006
325-5th-Ave-Apt-36A_New-York_NY_10016_M38947-46601,$2649000,for_sale,"baths_consolidated: 3, type: condos, sub_type: condo, sold_date: 2013-12-23",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/325-5th-Ave-Apt-36A_New-York_NY_10016_M38947-46601
20-E-35th-St-Apt-8N_New-York_NY_10016_M33077-98256,$790000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2010-02-25",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/20-E-35th-St-Apt-8N_New-York_NY_10016_M33077-98256
165-Lexington-Ave-Apt-2B_New-York_NY_10016_M92706-48895,$850000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/165-Lexington-Ave-Apt-2B_New-York_NY_10016_M92706-48895
311-E-38th-St-Apt-3E_New-York_NY_10016_M32404-21035,$675000,for_sale,"baths_consolidated: 1.5, type: condos, sub_type: condo, sold_date: 2009-12-29",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/311-E-38th-St-Apt-3E_New-York_NY_10016_M32404-21035
160-E-38th-St-Apt-16B_New-York_NY_10016_M43911-56561,$1100000,for_sale,"baths_consolidated: 1.5, type: coop, sub_type: co_op, sold_date: 2015-08-05",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/160-E-38th-St-Apt-16B_New-York_NY_10016_M43911-56561
345-E-37th-St-Rm-201_New-York_NY_10016_M94893-39058,$2495000,for_sale,"baths_consolidated: 3, type: condos, sub_type: condo, sold_date: 2018-05-22",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/345-E-37th-St-Rm-201_New-York_NY_10016_M94893-39058
88-Lexington-Ave-Apt-501_New-York_NY_10016_M45727-23018,$2600000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/88-Lexington-Ave-Apt-501_New-York_NY_10016_M45727-23018
303-E-33rd-St-Apt-10C_New-York_NY_10016_M34618-37564,$1395000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo, sold_date: 2011-07-19",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/303-E-33rd-St-Apt-10C_New-York_NY_10016_M34618-37564
135-E-39th-St-Apt-4B_New-York_NY_10016_M37131-44436,$375000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2016-04-04",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/135-E-39th-St-Apt-4B_New-York_NY_10016_M37131-44436
407-Park-Ave-S-Apt-6C_New-York_NY_10016_M99724-09633,$490000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/407-Park-Ave-S-Apt-6C_New-York_NY_10016_M99724-09633
128-E-28th-St-A_New-York_NY_10016_M98092-50814,$3995000,for_sale,"baths_consolidated: 3.5, type: condos, sub_type: condo",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/128-E-28th-St-A_New-York_NY_10016_M98092-50814
200-E-27th-St-Apt-12B_New-York_NY_10016_M34635-47609,$730000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2011-09-12",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/200-E-27th-St-Apt-12B_New-York_NY_10016_M34635-47609
155-E-38th-St-Apt-21D_New-York_NY_10016_M31871-40885,$1550000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2014-06-20",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/155-E-38th-St-Apt-21D_New-York_NY_10016_M31871-40885
300-E-40th-St-Apt-30T_New-York_NY_10016_M38908-38324,$1295000,for_sale,"baths_consolidated: 1.5, type: single_family, sold_date: 2023-05-15",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/300-E-40th-St-Apt-30T_New-York_NY_10016_M38908-38324
330-E-38th-St-Apt-23E_New-York_NY_10016_M33189-12556,$1750000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2016-03-22",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/330-E-38th-St-Apt-23E_New-York_NY_10016_M33189-12556
88-Lexington-Ave-Apt-1007_New-York_NY_10016_M41148-45647,$2795000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/88-Lexington-Ave-Apt-1007_New-York_NY_10016_M41148-45647
15-E-30th-St-Apt-19C_New-York_NY_10016_M98735-77685,$3275000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/15-E-30th-St-Apt-19C_New-York_NY_10016_M98735-77685
145-Lexington-Ave-Apt-7_New-York_NY_10016_M39627-19680,$1675000,for_sale,"baths_consolidated: 2, type: condos, sub_type: condo, sold_date: 2022-11-09",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/145-Lexington-Ave-Apt-7_New-York_NY_10016_M39627-19680
200-E-27th-St-7M6M_New-York_NY_10016_M97783-33119,$1250000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/200-E-27th-St-7M6M_New-York_NY_10016_M97783-33119
200-E-27th-St-Apt-8K_New-York_NY_10016_M38375-14462,$899000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2007-03-27",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/200-E-27th-St-Apt-8K_New-York_NY_10016_M38375-14462
66-Madison-Ave-Apt-11F_New-York_NY_10016_M45835-32680,$699000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2017-02-13",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/66-Madison-Ave-Apt-11F_New-York_NY_10016_M45835-32680
35-E-30th-St-Apt-9A_New-York_NY_10016_M99519-44039,$1495000,for_sale,"baths_consolidated: 2, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/35-E-30th-St-Apt-9A_New-York_NY_10016_M99519-44039
415-E-37th-St-30AC_New-York_NY_10016_M97693-21119,$3495000,for_sale,"baths_consolidated: 3.5, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/415-E-37th-St-30AC_New-York_NY_10016_M97693-21119
165-E-32nd-St-Apt-6C_New-York_NY_10016_M42010-39022,$495000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2007-04-04",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/165-E-32nd-St-Apt-6C_New-York_NY_10016_M42010-39022
200-E-36th-St-Apt-12F_New-York_NY_10016_M45808-95145,$459000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2020-10-01",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/200-E-36th-St-Apt-12F_New-York_NY_10016_M45808-95145
305-E-40th-St-Apt-6E_New-York_NY_10016_M37788-44293,$499000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/305-E-40th-St-Apt-6E_New-York_NY_10016_M37788-44293
20-E-35th-St-Apt-5E_New-York_NY_10016_M45272-56859,$750000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2022-06-24",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/20-E-35th-St-Apt-5E_New-York_NY_10016_M45272-56859
229-E-28th-St-Apt-5B_New-York_NY_10016_M34409-18223,$365000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op, sold_date: 2016-08-15",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/229-E-28th-St-Apt-5B_New-York_NY_10016_M34409-18223
138-E-36th-St-Apt-5B_New-York_NY_10016_M99659-77620,$700000,for_sale,"baths_consolidated: 1, type: coop, sub_type: co_op",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/138-E-36th-St-Apt-5B_New-York_NY_10016_M99659-77620
15-E-30th-St-Apt-51B_New-York_NY_10016_M95715-96679,$5300000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/15-E-30th-St-Apt-51B_New-York_NY_10016_M95715-96679
400-Park-Ave-S-Apt-36C_New-York_NY_10016_M49974-58740,$4595000,for_sale,"baths_consolidated: 2.5, type: condos, sub_type: condo, sold_date: 2016-11-07",10016,NY,Manhattan,https://www.realtor.com/realestateandhomes-detail/400-Park-Ave-S-Apt-36C_New-York_NY_10016_M49974-58740
308-E-38th-St-B21-22_New-York_NY_10016_M38603-73339,$900000,for_sale,"baths_consolidated: 1, type: condos, sub_type: condo",10016,NY,New York,https://www.realtor.com/realestateandhomes-detail/308-E-38th-St-B21-22_New-York_NY_10016_M38603-73339
